Identifier,Approximate Zip Code,Reading Timestamp,Reading Day,Reading Time String,Concentration
Sensor 37455,94024,12/13/21 18:59:27,Monday,Evening,0.56
Sensor 37455,94024,12/14/21 00:59:30,Tuesday,Night,0.22
Sensor 37455,94024,12/14/21 06:59:34,Tuesday,Morning,0.55
Sensor 37455,94024,12/14/21 12:59:38,Tuesday,Midday,0.16
Sensor 37455,94024,12/14/21 18:59:42,Tuesday,Evening,0.5
Sensor 37455,94024,12/15/21 00:59:46,Wednesday,Night,0.16
Sensor 37455,94024,12/15/21 06:59:49,Wednesday,Morning,0.3
Sensor 37455,94024,12/15/21 12:59:53,Wednesday,Midday,0.24
Sensor 37455,94024,12/15/21 18:59:57,Wednesday,Evening,0.0
Sensor 37455,94024,12/16/21 01:00:01,Thursday,Night,0.0
Sensor 37455,94024,12/16/21 07:00:05,Thursday,Morning,2.3
Sensor 37455,94024,12/16/21 13:00:12,Thursday,Midday,0.4
Sensor 37455,94024,12/16/21 19:00:16,Thursday,Evening,2.53
Sensor 37455,94024,12/17/21 01:00:20,Friday,Night,4.17
Sensor 37455,94024,12/17/21 07:00:23,Friday,Morning,2.34
Sensor 37455,94024,12/17/21 13:00:27,Friday,Midday,1.17
Sensor 37455,94024,12/17/21 19:00:31,Friday,Evening,36.98
Sensor 37455,94024,12/18/21 01:00:35,Saturday,Night,1.12
Sensor 37455,94024,12/18/21 07:00:39,Saturday,Morning,4.15
Sensor 37455,94024,12/18/21 13:00:51,Saturday,Midday,20.52
Sensor 69377,94028,12/11/21 18:59:37,Saturday,Evening,2.0
Sensor 69377,94028,12/12/21 00:59:41,Sunday,Night,1.11
Sensor 69377,94028,12/12/21 06:59:45,Sunday,Morning,2.0
Sensor 69377,94028,12/12/21 12:59:49,Sunday,Midday,0.47
Sensor 69377,94028,12/12/21 18:59:53,Sunday,Evening,0.0
Sensor 69377,94028,12/13/21 00:59:57,Monday,Night,0.0
Sensor 69377,94028,12/13/21 07:00:01,Monday,Morning,0.0
Sensor 69377,94028,12/13/21 13:00:05,Monday,Midday,0.91
Sensor 69377,94028,12/13/21 19:00:11,Monday,Evening,3.71
Sensor 69377,94028,12/14/21 01:00:13,Tuesday,Night,0.0
Sensor 69377,94028,12/14/21 07:00:16,Tuesday,Morning,0.0
Sensor 69377,94028,12/14/21 13:00:20,Tuesday,Midday,0.0
Sensor 69377,94028,12/14/21 19:00:24,Tuesday,Evening,10.65
Sensor 69377,94028,12/15/21 01:00:28,Wednesday,Night,0.0
Sensor 69377,94028,12/15/21 07:00:32,Wednesday,Morning,1.3
Sensor 69377,94028,12/15/21 13:00:36,Wednesday,Midday,0.28
Sensor 69377,94028,12/15/21 19:00:40,Wednesday,Evening,3.57
Sensor 69377,94028,12/16/21 01:00:44,Thursday,Night,0.0
Sensor 69377,94028,12/16/21 07:00:47,Thursday,Morning,0.57
Sensor 69377,94028,12/16/21 13:00:51,Thursday,Midday,1.82
Sensor 69377,94028,12/16/21 19:00:55,Thursday,Evening,5.79
Sensor 69377,94028,12/17/21 01:00:59,Friday,Night,7.49
Sensor 69377,94028,12/17/21 06:59:03,Friday,Morning,3.54
Sensor 69377,94028,12/17/21 12:59:07,Friday,Midday,1.11
Sensor 69377,94028,12/17/21 18:59:11,Friday,Evening,8.12
Sensor 69377,94028,12/18/21 00:59:15,Saturday,Night,0.61
Sensor 69377,94028,12/18/21 06:59:19,Saturday,Morning,1.0
Sensor 69377,94028,12/18/21 12:59:22,Saturday,Midday,15.22
Sensor 120661,94028,12/11/21 18:59:27,Saturday,Evening,0.0
Sensor 120661,94028,12/12/21 00:59:30,Sunday,Night,1.94
Sensor 120661,94028,12/12/21 06:59:34,Sunday,Morning,0.0
Sensor 120661,94028,12/12/21 12:59:38,Sunday,Midday,0.0
Sensor 120661,94028,12/12/21 18:59:41,Sunday,Evening,0.0
Sensor 120661,94028,12/13/21 00:59:45,Monday,Night,0.0
Sensor 120661,94028,12/13/21 06:59:48,Monday,Morning,0.0
Sensor 120661,94028,12/13/21 12:59:52,Monday,Midday,0.0
Sensor 120661,94028,12/13/21 18:59:55,Monday,Evening,0.0
Sensor 120661,94028,12/14/21 00:59:59,Tuesday,Night,0.0
Sensor 120661,94028,12/14/21 07:00:03,Tuesday,Morning,0.0
Sensor 120661,94028,12/14/21 13:00:12,Tuesday,Midday,0.0
Sensor 120661,94028,12/14/21 19:00:10,Tuesday,Evening,0.0
Sensor 120661,94028,12/15/21 01:00:14,Wednesday,Night,0.0
Sensor 120661,94028,12/15/21 07:00:17,Wednesday,Morning,0.0
Sensor 120661,94028,12/15/21 13:00:20,Wednesday,Midday,0.0
Sensor 120661,94028,12/15/21 19:00:24,Wednesday,Evening,0.0
Sensor 120661,94028,12/16/21 01:00:28,Thursday,Night,0.0
Sensor 120661,94028,12/16/21 07:00:31,Thursday,Morning,0.0
Sensor 120661,94028,12/16/21 13:00:35,Thursday,Midday,0.0
Sensor 120661,94028,12/16/21 19:00:38,Thursday,Evening,0.0
Sensor 120661,94028,12/17/21 01:00:42,Friday,Night,0.76
Sensor 120661,94028,12/17/21 07:00:45,Friday,Morning,0.0
Sensor 120661,94028,12/17/21 13:00:49,Friday,Midday,0.0
Sensor 120661,94028,12/17/21 19:00:53,Friday,Evening,1.5
Sensor 120661,94028,12/18/21 01:00:56,Saturday,Night,0.0
Sensor 120661,94028,12/18/21 06:59:00,Saturday,Morning,0.0
Sensor 120661,94028,12/18/21 12:59:03,Saturday,Midday,10.62
Sensor 19065,94024,12/11/21 19:00:32,Saturday,Evening,13.36
Sensor 19065,94024,12/12/21 01:00:36,Sunday,Night,3.92
Sensor 19065,94024,12/12/21 07:00:39,Sunday,Morning,2.1
Sensor 19065,94024,12/12/21 13:00:43,Sunday,Midday,1.51
Sensor 19065,94024,12/12/21 19:00:46,Sunday,Evening,1.11
Sensor 19065,94024,12/13/21 01:00:49,Monday,Night,1.28
Sensor 19065,94024,12/13/21 07:00:53,Monday,Morning,0.0
Sensor 19065,94024,12/13/21 13:00:57,Monday,Midday,0.19
Sensor 19065,94024,12/13/21 18:59:00,Monday,Evening,3.57
Sensor 19065,94024,12/14/21 00:59:04,Tuesday,Night,0.66
Sensor 19065,94024,12/14/21 06:59:07,Tuesday,Morning,0.07
Sensor 19065,94024,12/14/21 12:59:11,Tuesday,Midday,0.0
Sensor 19065,94024,12/14/21 18:59:14,Tuesday,Evening,11.73
Sensor 19065,94024,12/15/21 00:59:18,Wednesday,Night,3.55
Sensor 19065,94024,12/15/21 06:59:21,Wednesday,Morning,0.0
Sensor 19065,94024,12/15/21 12:59:24,Wednesday,Midday,0.78
Sensor 19065,94024,12/15/21 18:59:28,Wednesday,Evening,0.0
Sensor 19065,94024,12/16/21 00:59:31,Thursday,Night,0.0
Sensor 19065,94024,12/16/21 06:59:35,Thursday,Morning,2.98
Sensor 19065,94024,12/16/21 12:59:38,Thursday,Midday,0.32
Sensor 19065,94024,12/16/21 18:59:45,Thursday,Evening,3.46
Sensor 19065,94024,12/17/21 00:59:48,Friday,Night,5.14
Sensor 19065,94024,12/17/21 06:59:52,Friday,Morning,3.09
Sensor 19065,94024,12/17/21 12:59:55,Friday,Midday,1.22
Sensor 19065,94024,12/17/21 18:59:59,Friday,Evening,6.98
Sensor 19065,94024,12/18/21 01:00:02,Saturday,Night,0.86
Sensor 19065,94024,12/18/21 07:00:13,Saturday,Morning,3.9
Sensor 19065,94024,12/18/21 13:00:09,Saturday,Midday,22.26
Sensor 4343,94028,12/11/21 19:00:42,Saturday,Evening,0.24
Sensor 4343,94028,12/12/21 01:00:46,Sunday,Night,0.67
Sensor 4343,94028,12/12/21 07:00:49,Sunday,Morning,0.59
Sensor 4343,94028,12/12/21 13:00:53,Sunday,Midday,0.46
Sensor 4343,94028,12/12/21 19:00:57,Sunday,Evening,0.0
Sensor 4343,94028,12/13/21 00:59:00,Monday,Night,0.0
Sensor 4343,94028,12/13/21 06:59:04,Monday,Morning,0.0
Sensor 4343,94028,12/13/21 12:59:07,Monday,Midday,0.47
Sensor 4343,94028,12/13/21 18:59:12,Monday,Evening,0.26
Sensor 4343,94028,12/14/21 00:59:24,Tuesday,Night,0.0
Sensor 4343,94028,12/14/21 06:59:24,Tuesday,Morning,0.0
Sensor 4343,94028,12/14/21 12:59:28,Tuesday,Midday,0.0
Sensor 4343,94028,12/14/21 18:59:32,Tuesday,Evening,0.31
Sensor 4343,94028,12/15/21 00:59:35,Wednesday,Night,0.26
Sensor 4343,94028,12/15/21 06:59:39,Wednesday,Morning,0.0
Sensor 4343,94028,12/15/21 12:59:42,Wednesday,Midday,0.08
Sensor 4343,94028,12/15/21 18:59:46,Wednesday,Evening,0.0
Sensor 4343,94028,12/16/21 00:59:52,Thursday,Night,0.0
Sensor 4343,94028,12/16/21 06:59:56,Thursday,Morning,0.0
Sensor 4343,94028,12/16/21 13:00:02,Thursday,Midday,0.07
Sensor 4343,94028,12/16/21 19:00:06,Thursday,Evening,0.32
Sensor 4343,94028,12/17/21 01:00:09,Friday,Night,6.44
Sensor 4343,94028,12/17/21 07:00:13,Friday,Morning,2.21
Sensor 4343,94028,12/17/21 13:00:17,Friday,Midday,0.34
Sensor 4343,94028,12/17/21 19:00:20,Friday,Evening,1.29
Sensor 4343,94028,12/18/21 01:00:24,Saturday,Night,0.0
Sensor 4343,94028,12/18/21 07:00:27,Saturday,Morning,0.0
Sensor 4343,94028,12/18/21 13:00:31,Saturday,Midday,11.12
Sensor 65253,94024,12/11/21 19:00:32,Saturday,Evening,6.65
Sensor 65253,94024,12/12/21 01:00:36,Sunday,Night,4.76
Sensor 65253,94024,12/12/21 07:00:40,Sunday,Morning,2.72
Sensor 65253,94024,12/12/21 13:00:43,Sunday,Midday,1.14
Sensor 65253,94024,12/12/21 19:00:47,Sunday,Evening,0.93
Sensor 65253,94024,12/13/21 01:00:50,Monday,Night,0.0
Sensor 65253,94024,12/13/21 07:00:54,Monday,Morning,0.0
Sensor 65253,94024,12/13/21 13:00:58,Monday,Midday,0.6
Sensor 65253,94024,12/13/21 18:59:02,Monday,Evening,0.0
Sensor 65253,94024,12/14/21 00:59:05,Tuesday,Night,0.17
Sensor 65253,94024,12/14/21 06:59:08,Tuesday,Morning,0.0
Sensor 65253,94024,12/14/21 12:59:18,Tuesday,Midday,0.09
Sensor 65253,94024,12/14/21 18:59:24,Tuesday,Evening,0.0
Sensor 65253,94024,12/15/21 00:59:25,Wednesday,Night,0.42
Sensor 65253,94024,12/15/21 06:59:29,Wednesday,Morning,0.42
Sensor 65253,94024,12/15/21 12:59:33,Wednesday,Midday,0.02
Sensor 65253,94024,12/15/21 18:59:40,Wednesday,Evening,0.0
Sensor 65253,94024,12/16/21 00:59:42,Thursday,Night,0.0
Sensor 65253,94024,12/16/21 06:59:49,Thursday,Morning,3.65
Sensor 65253,94024,12/16/21 12:59:52,Thursday,Midday,0.35
Sensor 65253,94024,12/16/21 18:59:56,Thursday,Evening,2.07
Sensor 65253,94024,12/17/21 00:59:59,Friday,Night,4.57
Sensor 65253,94024,12/17/21 07:00:07,Friday,Morning,2.91
Sensor 65253,94024,12/17/21 13:00:25,Friday,Midday,1.36
Sensor 65253,94024,12/17/21 19:00:29,Friday,Evening,4.35
Sensor 65253,94024,12/18/21 01:00:33,Saturday,Night,2.26
Sensor 65253,94024,12/18/21 07:00:37,Saturday,Morning,3.54
Sensor 65253,94024,12/18/21 13:00:52,Saturday,Midday,21.81
Sensor 69925,94024,12/11/21 18:59:29,Saturday,Evening,3.02
Sensor 69925,94024,12/12/21 00:59:32,Sunday,Night,4.08
Sensor 69925,94024,12/12/21 06:59:36,Sunday,Morning,2.05
Sensor 69925,94024,12/12/21 12:59:39,Sunday,Midday,0.0
Sensor 69925,94024,12/12/21 18:59:43,Sunday,Evening,1.6
Sensor 69925,94024,12/13/21 00:59:48,Monday,Night,0.0
Sensor 69925,94024,12/13/21 06:59:51,Monday,Morning,0.0
Sensor 69925,94024,12/13/21 12:59:55,Monday,Midday,0.59
Sensor 69925,94024,12/13/21 18:59:58,Monday,Evening,0.0
Sensor 69925,94024,12/14/21 01:00:03,Tuesday,Night,1.47
Sensor 69925,94024,12/14/21 07:00:06,Tuesday,Morning,0.09
Sensor 69925,94024,12/14/21 13:00:10,Tuesday,Midday,0.26
Sensor 69925,94024,12/14/21 19:00:13,Tuesday,Evening,0.22
Sensor 69925,94024,12/15/21 01:00:17,Wednesday,Night,0.27
Sensor 69925,94024,12/15/21 07:00:21,Wednesday,Morning,0.0
Sensor 69925,94024,12/15/21 13:00:24,Wednesday,Midday,0.34
Sensor 69925,94024,12/15/21 19:00:28,Wednesday,Evening,0.0
Sensor 69925,94024,12/16/21 01:00:32,Thursday,Night,0.0
Sensor 69925,94024,12/16/21 07:00:35,Thursday,Morning,1.76
Sensor 69925,94024,12/16/21 13:00:39,Thursday,Midday,0.75
Sensor 69925,94024,12/16/21 19:00:01,Thursday,Evening,1.46
Sensor 69925,94024,12/17/21 01:00:05,Friday,Night,7.43
Sensor 69925,94024,12/17/21 07:00:08,Friday,Morning,2.91
Sensor 69925,94024,12/17/21 13:00:12,Friday,Midday,2.12
Sensor 69925,94024,12/17/21 19:00:16,Friday,Evening,4.02
Sensor 69925,94024,12/18/21 01:00:19,Saturday,Night,1.12
Sensor 69925,94024,12/18/21 07:00:23,Saturday,Morning,6.29
Sensor 69925,94024,12/18/21 13:00:26,Saturday,Midday,23.54
Sensor 79737,94022,12/11/21 19:00:14,Saturday,Evening,0.43
Sensor 79737,94022,12/12/21 01:00:17,Sunday,Night,2.29
Sensor 79737,94022,12/12/21 07:00:19,Sunday,Morning,1.31
Sensor 79737,94022,12/12/21 13:00:22,Sunday,Midday,0.0
Sensor 79737,94022,12/12/21 19:00:24,Sunday,Evening,0.45
Sensor 79737,94022,12/13/21 01:00:27,Monday,Night,0.0
Sensor 79737,94022,12/13/21 07:00:30,Monday,Morning,0.07
Sensor 79737,94022,12/13/21 13:00:32,Monday,Midday,1.17
Sensor 79737,94022,12/13/21 19:00:35,Monday,Evening,0.83
Sensor 79737,94022,12/14/21 01:00:38,Tuesday,Night,2.1
Sensor 79737,94022,12/14/21 07:00:40,Tuesday,Morning,0.44
Sensor 79737,94022,12/14/21 13:00:43,Tuesday,Midday,0.55
Sensor 79737,94022,12/14/21 19:00:45,Tuesday,Evening,0.4
Sensor 79737,94022,12/15/21 01:00:48,Wednesday,Night,0.31
Sensor 79737,94022,12/15/21 07:00:51,Wednesday,Morning,0.26
Sensor 79737,94022,12/15/21 13:00:53,Wednesday,Midday,0.37
Sensor 79737,94022,12/15/21 19:00:56,Wednesday,Evening,0.0
Sensor 79737,94022,12/16/21 00:58:59,Thursday,Night,0.18
Sensor 79737,94022,12/16/21 06:59:04,Thursday,Morning,1.26
Sensor 79737,94022,12/16/21 12:59:04,Thursday,Midday,1.95
Sensor 79737,94022,12/16/21 18:59:13,Thursday,Evening,1.07
Sensor 79737,94022,12/17/21 00:59:16,Friday,Night,4.24
Sensor 79737,94022,12/17/21 06:59:19,Friday,Morning,1.97
Sensor 79737,94022,12/17/21 12:59:21,Friday,Midday,1.49
Sensor 79737,94022,12/17/21 18:59:24,Friday,Evening,2.95
Sensor 79737,94022,12/18/21 01:00:26,Saturday,Night,1.31
Sensor 79737,94022,12/18/21 07:00:28,Saturday,Morning,4.82
Sensor 79737,94022,12/18/21 13:00:31,Saturday,Midday,17.6
Sensor 117931,94040,12/11/21 18:59:13,Saturday,Evening,1.08
Sensor 117931,94040,12/12/21 00:59:16,Sunday,Night,0.0
Sensor 117931,94040,12/12/21 06:59:20,Sunday,Morning,0.0
Sensor 117931,94040,12/12/21 12:59:25,Sunday,Midday,0.0
Sensor 117931,94040,12/12/21 18:59:28,Sunday,Evening,0.0
Sensor 117931,94040,12/13/21 00:59:31,Monday,Night,0.0
Sensor 117931,94040,12/13/21 06:59:35,Monday,Morning,0.0
Sensor 117931,94040,12/13/21 12:59:40,Monday,Midday,0.0
Sensor 117931,94040,12/13/21 18:59:43,Monday,Evening,0.0
Sensor 117931,94040,12/14/21 00:59:46,Tuesday,Night,0.0
Sensor 117931,94040,12/14/21 06:59:50,Tuesday,Morning,0.0
Sensor 117931,94040,12/14/21 12:59:41,Tuesday,Midday,0.0
Sensor 117931,94040,12/14/21 18:59:45,Tuesday,Evening,0.0
Sensor 117931,94040,12/15/21 00:59:49,Wednesday,Night,0.0
Sensor 117931,94040,12/15/21 06:59:52,Wednesday,Morning,0.0
Sensor 117931,94040,12/15/21 12:59:56,Wednesday,Midday,0.0
Sensor 117931,94040,12/15/21 18:59:59,Wednesday,Evening,0.0
Sensor 117931,94040,12/16/21 01:00:03,Thursday,Night,0.0
Sensor 117931,94040,12/16/21 07:00:08,Thursday,Morning,0.0
Sensor 117931,94040,12/16/21 13:00:15,Thursday,Midday,0.0
Sensor 117931,94040,12/16/21 19:00:15,Thursday,Evening,0.23
Sensor 117931,94040,12/17/21 01:00:19,Friday,Night,0.93
Sensor 117931,94040,12/17/21 07:00:23,Friday,Morning,0.0
Sensor 117931,94040,12/17/21 13:00:27,Friday,Midday,0.0
Sensor 117931,94040,12/17/21 19:00:30,Friday,Evening,19.53
Sensor 117931,94040,12/18/21 01:00:34,Saturday,Night,18.09
Sensor 117931,94040,12/18/21 07:00:37,Saturday,Morning,0.68
Sensor 117931,94040,12/18/21 13:00:41,Saturday,Midday,19.7
Sensor 20723,94040,12/11/21 18:59:58,Saturday,Evening,7.07
Sensor 20723,94040,12/12/21 01:00:02,Sunday,Night,3.0
Sensor 20723,94040,12/12/21 07:00:08,Sunday,Morning,1.43
Sensor 20723,94040,12/12/21 13:00:14,Sunday,Midday,0.0
Sensor 20723,94040,12/12/21 19:00:13,Sunday,Evening,0.0
Sensor 20723,94040,12/13/21 01:00:16,Monday,Night,0.05
Sensor 20723,94040,12/13/21 07:00:20,Monday,Morning,0.0
Sensor 20723,94040,12/13/21 13:00:23,Monday,Midday,0.0
Sensor 20723,94040,12/13/21 19:00:27,Monday,Evening,0.0
Sensor 20723,94040,12/14/21 01:00:30,Tuesday,Night,0.05
Sensor 20723,94040,12/14/21 07:00:34,Tuesday,Morning,0.0
Sensor 20723,94040,12/14/21 13:00:38,Tuesday,Midday,0.0
Sensor 20723,94040,12/14/21 19:00:41,Tuesday,Evening,1.53
Sensor 20723,94040,12/15/21 01:00:45,Wednesday,Night,1.0
Sensor 20723,94040,12/15/21 07:00:48,Wednesday,Morning,0.23
Sensor 20723,94040,12/15/21 13:00:52,Wednesday,Midday,0.0
Sensor 20723,94040,12/15/21 19:00:55,Wednesday,Evening,0.0
Sensor 20723,94040,12/16/21 01:00:59,Thursday,Night,0.0
Sensor 20723,94040,12/16/21 06:59:02,Thursday,Morning,2.1
Sensor 20723,94040,12/16/21 12:59:06,Thursday,Midday,0.0
Sensor 20723,94040,12/16/21 18:59:09,Thursday,Evening,1.89
Sensor 20723,94040,12/17/21 00:59:13,Friday,Night,4.64
Sensor 20723,94040,12/17/21 06:59:17,Friday,Morning,3.53
Sensor 20723,94040,12/17/21 12:59:20,Friday,Midday,0.35
Sensor 20723,94040,12/17/21 18:59:24,Friday,Evening,5.39
Sensor 20723,94040,12/18/21 00:59:27,Saturday,Night,0.78
Sensor 20723,94040,12/18/21 06:59:31,Saturday,Morning,3.77
Sensor 20723,94040,12/18/21 12:59:34,Saturday,Midday,14.98
Sensor 75695,94041,12/11/21 19:00:19,Saturday,Evening,15.53
Sensor 75695,94041,12/12/21 01:00:23,Sunday,Night,6.25
Sensor 75695,94041,12/12/21 07:00:26,Sunday,Morning,4.81
Sensor 75695,94041,12/12/21 13:00:30,Sunday,Midday,0.95
Sensor 75695,94041,12/12/21 19:00:34,Sunday,Evening,0.41
Sensor 75695,94041,12/13/21 01:00:37,Monday,Night,0.37
Sensor 75695,94041,12/13/21 07:00:40,Monday,Morning,0.88
Sensor 75695,94041,12/13/21 13:00:44,Monday,Midday,0.0
Sensor 75695,94041,12/13/21 19:00:41,Monday,Evening,2.29
Sensor 75695,94041,12/14/21 01:00:45,Tuesday,Night,0.0
Sensor 75695,94041,12/14/21 07:00:48,Tuesday,Morning,0.0
Sensor 75695,94041,12/14/21 13:00:52,Tuesday,Midday,0.09
Sensor 75695,94041,12/14/21 19:00:55,Tuesday,Evening,1.35
Sensor 75695,94041,12/15/21 01:00:59,Wednesday,Night,1.25
Sensor 75695,94041,12/15/21 06:59:02,Wednesday,Morning,0.72
Sensor 75695,94041,12/15/21 12:59:06,Wednesday,Midday,0.43
Sensor 75695,94041,12/15/21 18:59:10,Wednesday,Evening,0.48
Sensor 75695,94041,12/16/21 00:59:13,Thursday,Night,0.0
Sensor 75695,94041,12/16/21 06:59:17,Thursday,Morning,1.85
Sensor 75695,94041,12/16/21 12:59:20,Thursday,Midday,0.3
Sensor 75695,94041,12/16/21 18:59:24,Thursday,Evening,4.45
Sensor 75695,94041,12/17/21 00:59:27,Friday,Night,5.67
Sensor 75695,94041,12/17/21 12:59:40,Friday,Midday,1.95
Sensor 75695,94041,12/17/21 18:59:44,Friday,Evening,11.24
Sensor 75695,94041,12/18/21 00:59:48,Saturday,Night,10.26
Sensor 75695,94041,12/18/21 06:59:52,Saturday,Morning,5.02
Sensor 75695,94041,12/18/21 12:59:55,Saturday,Midday,19.29
Sensor 85707,95014,12/11/21 19:00:28,Saturday,Evening,6.25
Sensor 85707,95014,12/12/21 01:00:31,Sunday,Night,1.98
Sensor 85707,95014,12/12/21 07:00:35,Sunday,Morning,0.43
Sensor 85707,95014,12/12/21 13:00:40,Sunday,Midday,0.19
Sensor 85707,95014,12/12/21 19:00:42,Sunday,Evening,0.63
Sensor 85707,95014,12/13/21 01:00:46,Monday,Night,0.0
Sensor 85707,95014,12/13/21 07:00:49,Monday,Morning,0.0
Sensor 85707,95014,12/13/21 13:00:53,Monday,Midday,0.0
Sensor 85707,95014,12/13/21 19:00:56,Monday,Evening,0.0
Sensor 85707,95014,12/14/21 00:59:00,Tuesday,Night,0.48
Sensor 85707,95014,12/14/21 06:59:04,Tuesday,Morning,0.07
Sensor 85707,95014,12/14/21 12:59:07,Tuesday,Midday,0.2
Sensor 85707,95014,12/14/21 18:59:11,Tuesday,Evening,0.02
Sensor 85707,95014,12/15/21 00:59:14,Wednesday,Night,1.2
Sensor 85707,95014,12/15/21 06:59:18,Wednesday,Morning,0.35
Sensor 85707,95014,12/15/21 12:59:21,Wednesday,Midday,0.51
Sensor 85707,95014,12/15/21 18:59:25,Wednesday,Evening,0.0
Sensor 85707,95014,12/16/21 00:59:29,Thursday,Night,0.0
Sensor 85707,95014,12/16/21 06:59:32,Thursday,Morning,0.16
Sensor 85707,95014,12/16/21 12:59:36,Thursday,Midday,0.27
Sensor 85707,95014,12/16/21 18:59:39,Thursday,Evening,1.36
Sensor 85707,95014,12/17/21 00:59:43,Friday,Night,4.47
Sensor 85707,95014,12/17/21 06:59:46,Friday,Morning,2.82
Sensor 85707,95014,12/17/21 12:59:50,Friday,Midday,1.15
Sensor 85707,95014,12/17/21 18:59:54,Friday,Evening,2.48
Sensor 85707,95014,12/18/21 00:59:57,Saturday,Night,1.21
Sensor 85707,95014,12/18/21 07:00:13,Saturday,Morning,2.58
Sensor 85707,95014,12/18/21 13:00:09,Saturday,Midday,18.5
Sensor 116261,94028,12/11/21 18:59:31,Saturday,Evening,0.0
Sensor 116261,94028,12/12/21 00:59:36,Sunday,Night,0.0
Sensor 116261,94028,12/12/21 06:59:39,Sunday,Morning,0.0
Sensor 116261,94028,12/12/21 12:59:45,Sunday,Midday,0.0
Sensor 116261,94028,12/12/21 18:59:48,Sunday,Evening,0.0
Sensor 116261,94028,12/13/21 00:59:52,Monday,Night,0.0
Sensor 116261,94028,12/13/21 06:59:56,Monday,Morning,0.0
Sensor 116261,94028,12/13/21 13:00:00,Monday,Midday,0.0
Sensor 116261,94028,12/14/21 01:00:14,Tuesday,Night,0.0
Sensor 116261,94028,12/14/21 07:00:18,Tuesday,Morning,0.0
Sensor 116261,94028,12/14/21 19:00:40,Tuesday,Evening,0.0
Sensor 116261,94028,12/15/21 01:00:44,Wednesday,Night,0.0
Sensor 116261,94028,12/15/21 07:00:47,Wednesday,Morning,0.0
Sensor 116261,94028,12/15/21 19:00:56,Wednesday,Evening,2.95
Sensor 116261,94028,12/16/21 00:59:01,Thursday,Night,0.0
Sensor 116261,94028,12/16/21 06:59:04,Thursday,Morning,0.0
Sensor 116261,94028,12/16/21 12:59:08,Thursday,Midday,0.0
Sensor 116261,94028,12/16/21 18:59:13,Thursday,Evening,0.0
Sensor 116261,94028,12/17/21 00:59:16,Friday,Night,7.41
Sensor 116261,94028,12/17/21 06:59:19,Friday,Morning,0.0
Sensor 116261,94028,12/17/21 12:59:23,Friday,Midday,0.0
Sensor 116261,94028,12/17/21 18:59:27,Friday,Evening,0.0
Sensor 116261,94028,12/18/21 00:59:31,Saturday,Night,0.0
Sensor 116261,94028,12/18/21 06:59:35,Saturday,Morning,0.0
Sensor 116261,94028,12/18/21 12:59:39,Saturday,Midday,9.8
Sensor 19993,94087,12/11/21 19:00:55,Saturday,Evening,10.1
Sensor 19993,94087,12/12/21 01:00:59,Sunday,Night,2.43
Sensor 19993,94087,12/12/21 06:59:03,Sunday,Morning,5.46
Sensor 19993,94087,12/12/21 12:59:06,Sunday,Midday,3.66
Sensor 19993,94087,12/12/21 18:59:10,Sunday,Evening,0.6
Sensor 19993,94087,12/13/21 00:59:14,Monday,Night,0.7
Sensor 19993,94087,12/13/21 06:59:18,Monday,Morning,0.17
Sensor 19993,94087,12/13/21 12:59:21,Monday,Midday,0.0
Sensor 19993,94087,12/13/21 18:59:25,Monday,Evening,2.0
Sensor 19993,94087,12/14/21 00:59:30,Tuesday,Night,0.98
Sensor 19993,94087,12/14/21 06:59:34,Tuesday,Morning,0.0
Sensor 19993,94087,12/14/21 12:59:38,Tuesday,Midday,0.17
Sensor 19993,94087,12/14/21 18:59:41,Tuesday,Evening,1.48
Sensor 19993,94087,12/15/21 00:59:45,Wednesday,Night,1.25
Sensor 19993,94087,12/15/21 06:59:49,Wednesday,Morning,0.28
Sensor 19993,94087,12/15/21 12:59:52,Wednesday,Midday,0.35
Sensor 19993,94087,12/15/21 18:59:56,Wednesday,Evening,0.0
Sensor 19993,94087,12/16/21 01:00:00,Thursday,Night,0.0
Sensor 19993,94087,12/16/21 07:00:04,Thursday,Morning,6.29
Sensor 19993,94087,12/16/21 13:00:11,Thursday,Midday,0.08
Sensor 19993,94087,12/16/21 19:00:12,Thursday,Evening,2.2
Sensor 19993,94087,12/17/21 01:00:16,Friday,Night,3.3
Sensor 19993,94087,12/17/21 07:00:20,Friday,Morning,4.0
Sensor 19993,94087,12/17/21 13:00:24,Friday,Midday,3.16
Sensor 19993,94087,12/17/21 19:00:28,Friday,Evening,5.93
Sensor 19993,94087,12/18/21 01:00:32,Saturday,Night,1.62
Sensor 19993,94087,12/18/21 07:00:36,Saturday,Morning,1.53
Sensor 19993,94087,12/18/21 13:00:39,Saturday,Midday,19.95
Sensor 22053,94024,12/11/21 19:00:54,Saturday,Evening,7.75
Sensor 22053,94024,12/12/21 01:00:58,Sunday,Night,4.19
Sensor 22053,94024,12/12/21 06:59:02,Sunday,Morning,2.42
Sensor 22053,94024,12/12/21 12:59:06,Sunday,Midday,0.85
